epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,8367.61,0.77438,0.38734,0.83176,0.98642,0.98839,0.9942,0.84878,0.72381,0.35185,0.8103,0.000339673,0.000339673,0.000339673
79,8473.78,0.80263,0.38841,0.83205,0.99178,0.98261,0.99418,0.82746,0.78852,0.36582,0.81572,0.000325526,0.000325526,0.000325526
80,8580.12,0.79457,0.38898,0.8356,0.98987,0.98895,0.99441,0.83807,0.72833,0.35549,0.80885,0.000311379,0.000311379,0.000311379
81,8688,0.72512,0.37193,0.82426,0.99204,0.99091,0.99433,0.86885,0.60994,0.33361,0.79804,0.000297232,0.000297232,0.000297232
82,8792.89,0.75777,0.38133,0.83406,0.9919,0.99144,0.99434,0.891,0.59639,0.32843,0.79695,0.000283085,0.000283085,0.000283085
83,8900.01,0.7207,0.37653,0.8306,0.9923,0.99197,0.99449,0.88318,0.60914,0.32876,0.79768,0.000268938,0.000268938,0.000268938
84,9007.55,0.68118,0.36119,0.82979,0.99078,0.9917,0.99446,0.88539,0.60737,0.3252,0.79765,0.000254791,0.000254791,0.000254791
85,9112.46,0.69415,0.35887,0.82602,0.99064,0.98945,0.9944,0.88625,0.60526,0.32649,0.79659,0.000240644,0.000240644,0.000240644
86,9221.39,0.72318,0.36915,0.82557,0.99038,0.98867,0.99447,0.8833,0.59999,0.32486,0.7959,0.000226497,0.000226497,0.000226497
87,9330.27,0.68239,0.35481,0.82704,0.99066,0.98743,0.99446,0.88623,0.5873,0.31829,0.7949,0.000212349,0.000212349,0.000212349
88,9436.11,0.67328,0.35585,0.82157,0.99012,0.9888,0.99445,0.88694,0.60133,0.31914,0.79576,0.000198202,0.000198202,0.000198202
89,9540.06,0.64027,0.3419,0.81684,0.99161,0.98815,0.99442,0.89277,0.59465,0.31782,0.79544,0.000184055,0.000184055,0.000184055
90,9644.17,0.67855,0.35377,0.82562,0.9897,0.98973,0.9945,0.89782,0.57219,0.31368,0.794,0.000169908,0.000169908,0.000169908
91,9745.59,0.6629,0.35391,0.81517,0.99136,0.98885,0.99455,0.89861,0.56799,0.31187,0.79339,0.000155761,0.000155761,0.000155761
92,9848.69,0.63716,0.33898,0.81967,0.99172,0.98999,0.99458,0.90311,0.54587,0.3073,0.79079,0.000141614,0.000141614,0.000141614
93,9951.6,0.67277,0.35725,0.82092,0.99128,0.98999,0.99452,0.89977,0.54908,0.30726,0.79112,0.000127467,0.000127467,0.000127467
94,10054.4,0.6829,0.35979,0.82174,0.99208,0.9902,0.99449,0.89221,0.57764,0.3126,0.79334,0.00011332,0.00011332,0.00011332
95,10156.6,0.6383,0.33677,0.81911,0.99175,0.99066,0.99449,0.88997,0.59192,0.31599,0.79471,9.91726e-05,9.91726e-05,9.91726e-05
96,10263.1,0.61075,0.33001,0.82344,0.99188,0.99039,0.99447,0.89509,0.57249,0.31328,0.79316,8.50255e-05,8.50255e-05,8.50255e-05
97,10363.5,0.64296,0.3435,0.81116,0.99227,0.99068,0.99447,0.90109,0.54624,0.30768,0.79077,7.08784e-05,7.08784e-05,7.08784e-05
98,10466.4,0.62581,0.33433,0.81533,0.99205,0.99144,0.99447,0.90664,0.53772,0.3041,0.78962,5.67313e-05,5.67313e-05,5.67313e-05
99,10571.3,0.59276,0.31864,0.82298,0.99205,0.99054,0.99446,0.9078,0.53753,0.3024,0.78922,4.25842e-05,4.25842e-05,4.25842e-05
100,10676.4,0.58111,0.31902,0.81015,0.99176,0.99117,0.99445,0.9077,0.54006,0.30177,0.78917,2.84371e-05,2.84371e-05,2.84371e-05
