epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,22249.1,1.08539,0.41607,0.00216,0.97395,0.97293,0.98741,0.81941,0.94188,0.35291,0.00189,0.000382115,0.000382115,0.000382115
76,22471.2,1.06813,0.39576,0.00187,0.97777,0.97385,0.98792,0.81081,0.98395,0.36014,0.00198,0.000367967,0.000367967,0.000367967
77,22675.7,1.0635,0.39082,0.00186,0.98085,0.97871,0.98845,0.81229,0.97168,0.35396,0.00196,0.00035382,0.00035382,0.00035382
78,22871.9,1.06444,0.40568,0.00189,0.98137,0.97537,0.98913,0.82817,0.93154,0.33789,0.00188,0.000339673,0.000339673,0.000339673
79,23075.5,1.08895,0.38864,0.00188,0.98428,0.97778,0.98951,0.83135,0.9194,0.32906,0.00185,0.000325526,0.000325526,0.000325526
80,23276.7,1.1048,0.40009,0.00189,0.98625,0.98074,0.98941,0.83388,0.89708,0.32263,0.00181,0.000311379,0.000311379,0.000311379
81,23478.1,1.02118,0.39948,0.00206,0.98678,0.97932,0.98933,0.83239,0.88933,0.32344,0.00178,0.000297232,0.000297232,0.000297232
82,23688.8,1.0747,0.40938,0.00189,0.98715,0.97872,0.98899,0.82824,0.95196,0.33745,0.00189,0.000283085,0.000283085,0.000283085
83,23904.8,1.07807,0.39594,0.00187,0.98484,0.97948,0.98909,0.8146,0.9997,0.34443,0.00198,0.000268938,0.000268938,0.000268938
84,24113.5,1.07848,0.38622,0.00188,0.98536,0.97654,0.98927,0.80584,0.97565,0.33869,0.00194,0.000254791,0.000254791,0.000254791
85,24307.9,1.02298,0.38131,0.00175,0.98377,0.97764,0.98938,0.81424,0.90826,0.32674,0.00182,0.000240644,0.000240644,0.000240644
86,24509.7,1.03786,0.38612,0.0017,0.98543,0.97699,0.98964,0.82548,0.87683,0.31986,0.00177,0.000226497,0.000226497,0.000226497
87,24702.8,0.97639,0.36382,0.00184,0.98615,0.98024,0.98974,0.82754,0.89387,0.32007,0.00181,0.000212349,0.000212349,0.000212349
88,24901.6,1.02802,0.37706,0.00178,0.98544,0.9779,0.98949,0.83744,0.89801,0.32043,0.00181,0.000198202,0.000198202,0.000198202
